"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"470","BRN","Asia","Brunei",2021-06-21,255,0,1,3,0,0,577.535,0,2.265,6.795,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69877,57353,12524,NA,NA,913,15.83,12.99,2.84,NA,2068,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"471","BRN","Asia","Brunei",2021-06-22,256,1,0.857,3,0,0,579.799,2.265,1.941,6.795,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983,NA,NA,NA,NA,2226,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"472","BRN","Asia","Brunei",2021-06-23,256,0,0.857,3,0,0,579.799,0,1.941,6.795,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,NA,NA,NA,NA,2385,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"473","BRN","Asia","Brunei",2021-06-24,256,0,0.857,3,0,0,579.799,0,1.941,6.795,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,NA,NA,NA,NA,2543,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"474","BRN","Asia","Brunei",2021-06-25,256,0,0.714,3,0,0,579.799,0,1.618,6.795,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302,NA,NA,NA,NA,2949,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"475","BRN","Asia","Brunei",2021-06-26,259,3,1.143,3,0,0,586.594,6.795,2.588,6.795,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76471,63432,13039,NA,NA,1357,17.32,14.37,2.95,NA,3073,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"476","BRN","Asia","Brunei",2021-06-27,259,0,0.571,3,0,0,586.594,0,1.294,6.795,0,0,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370,NA,NA,NA,NA,3103,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"477","BRN","Asia","Brunei",2021-06-28,259,0,0.571,3,0,0,586.594,0,1.294,6.795,0,0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79554,66091,13463,NA,NA,1382,18.02,14.97,3.05,NA,3130,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"478","BRN","Asia","Brunei",2021-06-29,259,0,0.429,3,0,0,586.594,0,0.971,6.795,0,0,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82193,67828,14365,NA,2639,1571,18.62,15.36,3.25,NA,3558,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"479","BRN","Asia","Brunei",2021-06-30,260,1,0.571,3,0,0,588.859,2.265,1.294,6.795,0,0,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84458,69737,14721,NA,2265,1706,19.13,15.79,3.33,NA,3864,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"480","BRN","Asia","Brunei",2021-07-01,261,1,0.714,3,0,0,591.124,2.265,1.618,6.795,0,0,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87409,72300,15109,NA,2951,1939,19.8,16.37,3.42,NA,4392,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"481","BRN","Asia","Brunei",2021-07-02,261,0,0.714,3,0,0,591.124,0,1.618,6.795,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87792,72680,15112,NA,383,1806,19.88,16.46,3.42,NA,4090,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"482","BRN","Asia","Brunei",2021-07-03,262,1,0.429,3,0,0,593.388,2.265,0.971,6.795,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91146,75584,15562,NA,3354,2096,20.64,17.12,3.52,NA,4747,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"483","BRN","Asia","Brunei",2021-07-04,262,0,0.429,3,0,0,593.388,0,0.971,6.795,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92295,76733,15562,NA,1149,2040,20.9,17.38,3.52,NA,4620,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"484","BRN","Asia","Brunei",2021-07-05,262,0,0.429,3,0,0,593.388,0,0.971,6.795,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96017,80057,15960,NA,3722,2352,21.75,18.13,3.61,NA,5327,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"485","BRN","Asia","Brunei",2021-07-06,266,4,1,3,0,0,602.448,9.059,2.265,6.795,0,0,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99795,83545,16250,NA,3778,2515,22.6,18.92,3.68,NA,5696,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"486","BRN","Asia","Brunei",2021-07-07,266,0,0.857,3,0,0,602.448,0,1.941,6.795,0,0,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103633,87033,16600,NA,3838,2739,23.47,19.71,3.76,NA,6203,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"487","BRN","Asia","Brunei",2021-07-08,266,0,0.714,3,0,0,602.448,0,1.618,6.795,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107767,90500,17267,NA,4134,2908,24.41,20.5,3.91,NA,6586,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"488","BRN","Asia","Brunei",2021-07-09,266,0,0.714,3,0,0,602.448,0,1.618,6.795,0,0,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108457,91140,17317,NA,690,2952,24.56,20.64,3.92,NA,6686,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"489","BRN","Asia","Brunei",2021-07-10,268,2,0.857,3,0,0,606.978,4.53,1.941,6.795,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930,NA,NA,NA,NA,6636,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"490","BRN","Asia","Brunei",2021-07-11,268,0,0.857,3,0,0,606.978,0,1.941,6.795,0,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222,NA,NA,NA,NA,7297,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"491","BRN","Asia","Brunei",2021-07-12,277,9,2.143,3,0,0,627.361,20.384,4.853,6.795,0,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3147,NA,NA,NA,NA,7127,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"492","BRN","Asia","Brunei",2021-07-13,282,5,2.286,3,0,0,638.685,11.324,5.177,6.795,0,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121241,102586,18655,NA,NA,3064,27.46,23.23,4.23,NA,6939,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"493","BRN","Asia","Brunei",2021-07-14,282,0,2.286,3,0,0,638.685,0,5.177,6.795,0,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730,NA,NA,NA,NA,6183,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"494","BRN","Asia","Brunei",2021-07-15,282,0,2.286,3,0,0,638.685,0,5.177,6.795,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2354,NA,NA,NA,NA,5331,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"495","BRN","Asia","Brunei",2021-07-16,282,0,2.286,3,0,0,638.685,0,5.177,6.795,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125751,106556,19195,NA,NA,2471,28.48,24.13,4.35,NA,5596,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"496","BRN","Asia","Brunei",2021-07-17,283,1,2.143,3,0,0,640.95,2.265,4.853,6.795,0,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431,NA,NA,NA,NA,5506,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"497","BRN","Asia","Brunei",2021-07-18,283,0,2.143,3,0,0,640.95,0,4.853,6.795,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2391,NA,NA,NA,NA,5415,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"498","BRN","Asia","Brunei",2021-07-19,283,0,0.857,3,0,0,640.95,0,1.941,6.795,0,0,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134505,113703,20802,NA,NA,2351,30.46,25.75,4.71,NA,5325,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"499","BRN","Asia","Brunei",2021-07-20,305,22,3.286,3,0,0,690.777,49.827,7.442,6.795,0,0,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2138,NA,NA,NA,NA,4842,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"500","BRN","Asia","Brunei",2021-07-21,305,0,3.286,3,0,0,690.777,0,7.442,6.795,0,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137910,116753,21157,NA,NA,2167,31.23,26.44,4.79,NA,4908,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"501","BRN","Asia","Brunei",2021-07-22,311,6,4.143,3,0,0,704.366,13.589,9.383,6.795,0,0,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,NA,NA,NA,NA,5085,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"502","BRN","Asia","Brunei",2021-07-23,313,2,4.429,3,0,0,708.895,4.53,10.03,6.795,0,0,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142014,119721,22293,NA,NA,2323,32.16,27.11,5.05,NA,5261,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"503","BRN","Asia","Brunei",2021-07-24,321,8,5.429,3,0,0,727.014,18.119,12.295,6.795,0,0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145503,122229,23274,NA,3489,2405,32.95,27.68,5.27,NA,5447,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"504","BRN","Asia","Brunei",2021-07-25,321,0,5.429,3,0,0,727.014,0,12.295,6.795,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146727,123390,23337,NA,1224,2163,33.23,27.95,5.29,NA,4899,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"505","BRN","Asia","Brunei",2021-07-26,333,12,7.143,3,0,0,754.192,27.178,16.177,6.795,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150102,126050,24052,NA,3375,2228,34,28.55,5.45,NA,5046,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"506","BRN","Asia","Brunei",2021-07-27,333,0,4,3,0,0,754.192,0,9.059,6.795,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2447,NA,NA,NA,NA,5542,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"507","BRN","Asia","Brunei",2021-07-28,333,0,4,3,0,0,754.192,0,9.059,6.795,0,0,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156576,130469,26107,NA,NA,2667,35.46,29.55,5.91,NA,6040,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"508","BRN","Asia","Brunei",2021-07-29,333,0,3.143,3,0,0,754.192,0,7.118,6.795,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159954,132446,27508,NA,3378,2856,36.23,30,6.23,NA,6468,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"509","BRN","Asia","Brunei",2021-07-30,336,3,3.286,3,0,0,760.987,6.795,7.442,6.795,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160497,132793,27704,NA,543,2640,36.35,30.08,6.27,NA,5979,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"510","BRN","Asia","Brunei",2021-07-31,337,1,2.286,3,0,0,763.252,2.265,5.177,6.795,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163999,134829,29170,NA,3502,2642,37.14,30.54,6.61,NA,5984,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"511","BRN","Asia","Brunei",2021-08-01,337,0,2.286,3,0,0,763.252,0,5.177,6.795,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2826,NA,NA,NA,NA,6400,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"512","BRN","Asia","Brunei",2021-08-02,338,1,0.714,3,0,0,765.516,2.265,1.618,6.795,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169025,137345,31680,NA,NA,2703,38.28,31.11,7.18,NA,6122,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"513","BRN","Asia","Brunei",2021-08-03,338,0,0.714,3,0,0,765.516,0,1.618,6.795,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173245,139555,33690,NA,4220,2844,39.24,31.61,7.63,NA,6441,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"514","BRN","Asia","Brunei",2021-08-04,338,0,0.714,3,0,0,765.516,0,1.618,6.795,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177628,141754,35874,NA,4383,3007,40.23,32.11,8.12,NA,6810,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"515","BRN","Asia","Brunei",2021-08-05,339,1,0.857,3,0,0,767.781,2.265,1.941,6.795,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3032,NA,NA,NA,NA,6867,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"516","BRN","Asia","Brunei",2021-08-06,339,0,0.429,3,0,0,767.781,0,0.971,6.795,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3461,NA,NA,NA,NA,7839,40.74,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"517","BRN","Asia","Brunei",2021-08-07,339,0,0.286,3,0,0,767.781,0,0.647,6.795,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188277,147685,40592,NA,NA,3468,42.64,33.45,9.19,NA,7854,54.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"518","BRN","Asia","Brunei",2021-08-08,347,8,1.429,3,0,0,785.9,18.119,3.235,6.795,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189927,148510,41417,NA,1650,3345,43.02,33.64,9.38,NA,7576,54.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"519","BRN","Asia","Brunei",2021-08-09,406,59,9.714,3,0,0,919.526,133.626,22.001,6.795,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3452,NA,NA,NA,NA,7818,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"520","BRN","Asia","Brunei",2021-08-10,440,34,14.571,3,0,0,996.53,77.005,33.002,6.795,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196457,152474,43983,NA,NA,3316,44.49,34.53,9.96,NA,7510,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"521","BRN","Asia","Brunei",2021-08-11,494,54,22.286,3,0,0,1118.832,122.301,50.474,6.795,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201441,155001,46440,NA,4984,3402,45.62,35.11,10.52,NA,7705,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"522","BRN","Asia","Brunei",2021-08-12,543,49,29.143,3,0,0,1229.809,110.977,66.004,6.795,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511,NA,NA,NA,NA,7952,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"523","BRN","Asia","Brunei",2021-08-13,598,55,37,3,0,0,1354.375,124.566,83.799,6.795,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620,NA,NA,NA,NA,8199,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"524","BRN","Asia","Brunei",2021-08-14,640,42,43,3,0,0,1449.499,95.123,97.388,6.795,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214385,162199,52186,NA,NA,3730,48.55,36.74,11.82,NA,8448,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"525","BRN","Asia","Brunei",2021-08-15,723,83,53.714,3,0,0,1637.48,187.982,121.654,6.795,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4253,NA,NA,NA,NA,9632,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"526","BRN","Asia","Brunei",2021-08-16,787,64,54.429,3,0,0,1782.43,144.95,123.272,6.795,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4546,NA,NA,NA,NA,10296,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"527","BRN","Asia","Brunei",2021-08-17,852,65,58.857,3,0,0,1929.645,147.215,133.302,6.795,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230324,171283,59041,NA,NA,4838,52.16,38.79,13.37,NA,10957,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"528","BRN","Asia","Brunei",2021-08-18,946,94,64.571,3,0,0,2142.54,212.895,146.244,6.795,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4907,NA,NA,NA,NA,11114,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"529","BRN","Asia","Brunei",2021-08-19,946,0,57.571,3,0,0,2142.54,0,130.39,6.795,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5071,NA,NA,NA,NA,11485,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
"530","BRN","Asia","Brunei",2021-08-20,1333,387,105,3,0,0,3019.034,876.494,237.808,6.795,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246716,180812,65904,NA,NA,5235,55.88,40.95,14.93,NA,11856,79.63,441532,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA
